IMPORTANT FILOGENETIC LINES from 0-th step to global "end of life" in 39380-th step
MODEL PARAMETERS:
WORLD_SIZE=	300x150
THE_MAPP=	
DOWRY_OF_OFFSPRING=	0.05
AUTOTROPHS_EFFECTIVENESS=	0.99
MAX_AGE=	50
FERTILITY=	0.2
RTG=	0.000125
LIKELIHOOD_OF_DISASTERS=	0(disabled)
PREDATORY EXPLOITATION=	YES
MAX_MOVE=	1
DONT_MOVE_BIT=	1024
FLEXIBLE_MOVING=	YES
MONTECARLO STEPS per BIG STEP=	10

FULLCODE	ORDNUMBER	ANCORDNUM	BEGSTEP	ENDSTEP	LIFETIME	CURRAGENTS	ALLAGENTS	FEEDNISHE	DEFFNISHE	FEEDSPEC	DEFFSPEC	SPECJALIS	NISHENAME
fe_1_93882	93882	38392	32830	33420	590	0	299	254	1	7	1	8	fe1	
fe_1_94092	94092	38392	32910	33550	640	0	441	254	1	7	1	8	fe1	
df_1_94621	94621	38392	33130	33490	360	0	132	223	1	7	1	8	df1	
fe_1_95048	95048	38392	33320	34540	1220	0	2599	254	1	7	1	8	fe1	
fe_1_95153	95153	38392	33380	34110	730	0	374	254	1	7	1	8	fe1	
7f_1_95169	95169	38392	33380	33790	410	0	175	127	1	7	1	8	7f1	
fe_1_95288	95288	38392	33440	34040	600	0	1138	254	1	7	1	8	fe1	
df_1_95336	95336	38392	33460	34150	690	0	553	223	1	7	1	8	df1	
fe_1_95361	95361	38392	33480	33910	430	0	154	254	1	7	1	8	fe1	
df_1_95380	95380	38392	33480	33900	420	0	115	223	1	7	1	8	df1	
fe_1_95394	95394	38392	33490	35380	1890	0	1896	254	1	7	1	8	fe1	
fb_1_95427	95427	38392	33510	33860	350	0	105	251	1	7	1	8	fb1	
f7_1_95428	95428	38392	33510	33930	420	0	128	247	1	7	1	8	f71	
7f_1_95484	95484	38392	33540	34990	1450	0	383	127	1	7	1	8	7f1	
f7_1_95519	95519	38392	33550	34120	570	0	238	247	1	7	1	8	f71	
fe_1_95798	95798	38392	33670	34650	980	0	522	254	1	7	1	8	fe1	
f7_1_96043	96043	38392	33770	34280	510	0	189	247	1	7	1	8	f71	
fb_1_96111	96111	38392	33790	34570	780	0	219	251	1	7	1	8	fb1	
ef_1_96275	96275	38392	33860	34040	180	0	23	239	1	7	1	8	ef1	
bf_1_96676	96676	38392	34030	34470	440	0	268	191	1	7	1	8	bf1	
f7_1_96696	96696	38392	34040	34410	370	0	157	247	1	7	1	8	f71	
fe_1_97009	97009	38392	34170	35010	840	0	1176	254	1	7	1	8	fe1	
fd_1_97043	97043	38392	34180	34630	450	0	80	253	1	7	1	8	fd1	
fe_1_97054	97054	38392	34190	35180	990	0	773	254	1	7	1	8	fe1	
fb_1_97178	97178	38392	34240	35100	860	0	226	251	1	7	1	8	fb1	
f7_1_97200	97200	38392	34250	34910	660	0	175	247	1	7	1	8	f71	
fe_1_97234	97234	38392	34270	36370	2100	0	2934	254	1	7	1	8	fe1	
Au_5_97341	97341	38392	34320	34690	370	0	123	255	5	8	2	10	ff5	
7f_1_97424	97424	38392	34360	35010	650	0	209	127	1	7	1	8	7f1	
fd_1_97439	97439	38392	34370	35060	690	0	159	253	1	7	1	8	fd1	
df_1_97499	97499	38392	34390	34770	380	0	107	223	1	7	1	8	df1	
f7_1_97526	97526	38392	34410	34520	110	0	9	247	1	7	1	8	f71	
Au_9_97687	97687	38392	34470	35670	1200	0	1240	255	9	8	2	10	ff9	
f7_1_97698	97698	38392	34470	34890	420	0	162	247	1	7	1	8	f71	
f7_1_97768	97768	38392	34510	36040	1530	0	1473	247	1	7	1	8	f71	
df_1_97784	97784	38392	34520	35120	600	0	248	223	1	7	1	8	df1	
fd_1_97837	97837	38392	34540	34780	240	0	35	253	1	7	1	8	fd1	
f9_1_97918	97918	97837	34570	35610	1040	0	790	249	1	6	1	7	f91	
Au_33_97947	97947	38392	34590	34600	10	0	2	255	33	8	2	10	ff21	
df_1_98011	98011	38392	34610	35540	930	0	485	223	1	7	1	8	df1	
fe_1_98148	98148	38392	34670	35090	420	0	101	254	1	7	1	8	fe1	
fd_1_98149	98149	38392	34670	35730	1060	0	276	253	1	7	1	8	fd1	
fb_1_98152	98152	38392	34670	35160	490	0	180	251	1	7	1	8	fb1	
fb_1_98243	98243	38392	34720	35520	800	0	425	251	1	7	1	8	fb1	
Au_65_98267	98267	38392	34730	35720	990	0	427	255	65	8	2	10	ff41	
fe_1_98269	98269	38392	34730	35100	370	0	110	254	1	7	1	8	fe1	
Au_9_98321	98321	38392	34750	35280	530	0	130	255	9	8	2	10	ff9	
ef_1_98336	98336	38392	34760	35490	730	0	415	239	1	7	1	8	ef1	
fb_1_98428	98428	38392	34810	35280	470	0	188	251	1	7	1	8	fb1	
ef_1_98548	98548	38392	34860	35910	1050	0	330	239	1	7	1	8	ef1	
fb_1_98573	98573	38392	34880	36070	1190	0	462	251	1	7	1	8	fb1	
fb_1_98581	98581	38392	34880	35510	630	0	169	251	1	7	1	8	fb1	
fe_1_98627	98627	38392	34910	37340	2430	0	4977	254	1	7	1	8	fe1	
fe_1_98658	98658	38392	34920	35510	590	0	109	254	1	7	1	8	fe1	
Au_9_98693	98693	38392	34940	35280	340	0	100	255	9	8	2	10	ff9	
7f_1_98714	98714	38392	34950	35800	850	0	439	127	1	7	1	8	7f1	
Au_33_98734	98734	38392	34950	35500	550	0	168	255	33	8	2	10	ff21	
f7_1_98743	98743	38392	34960	35410	450	0	148	247	1	7	1	8	f71	
ef_1_98772	98772	38392	34970	35930	960	0	1213	239	1	7	1	8	ef1	
fd_1_98911	98911	38392	35030	35950	920	0	194	253	1	7	1	8	fd1	
df_1_98997	98997	38392	35060	35700	640	0	578	223	1	7	1	8	df1	
bf_1_99033	99033	38392	35080	35480	400	0	121	191	1	7	1	8	bf1	
fb_1_99075	99075	38392	35100	35500	400	0	105	251	1	7	1	8	fb1	
7f_1_99260	99260	38392	35170	35770	600	0	150	127	1	7	1	8	7f1	
Au_17_99414	99414	38392	35230	36000	770	0	898	255	17	8	2	10	ff11	
fe_1_99530	99530	38392	35280	35850	570	0	763	254	1	7	1	8	fe1	
bf_1_99609	99609	38392	35310	35580	270	0	102	191	1	7	1	8	bf1	
fb_1_99646	99646	38392	35320	35650	330	0	131	251	1	7	1	8	fb1	
ef_1_99661	99661	38392	35330	36000	670	0	249	239	1	7	1	8	ef1	
fb_1_99667	99667	38392	35330	35730	400	0	103	251	1	7	1	8	fb1	
fe_1_99879	99879	38392	35420	38800	3380	0	13076	254	1	7	1	8	fe1	
Au_1_103166	103166	99879	36710	37760	1050	0	406	255	1	8	1	9	ff1	
fb_1_99990	99990	38392	35470	35950	480	0	237	251	1	7	1	8	fb1	
Au_5_100032	100032	38392	35490	35790	300	0	129	255	5	8	2	10	ff5	
Au_3_100049	100049	38392	35500	35910	410	0	165	255	3	8	2	10	ff3	
bf_1_100541	100541	38392	35700	36480	780	0	556	191	1	7	1	8	bf1	
bf_1_100578	100578	38392	35710	35740	30	0	1	191	1	7	1	8	bf1	
af_1_100596	100596	100578	35710	35870	160	0	9	175	1	6	1	7	af1	
df_1_100980	100980	38392	35850	36440	590	0	200	223	1	7	1	8	df1	
fe_1_101338	101338	38392	36000	36920	920	0	408	254	1	7	1	8	fe1	
f7_1_101415	101415	38392	36030	36500	470	0	223	247	1	7	1	8	f71	
fe_1_101723	101723	38392	36150	36670	520	0	346	254	1	7	1	8	fe1	
Au_33_102138	102138	38392	36310	37150	840	0	335	255	33	8	2	10	ff21	
7f_1_102186	102186	38392	36330	36840	510	0	141	127	1	7	1	8	7f1	
7f_1_102237	102237	38392	36360	37230	870	0	343	127	1	7	1	8	7f1	
fb_1_102285	102285	38392	36380	37210	830	0	201	251	1	7	1	8	fb1	
fe_1_102406	102406	38392	36420	36910	490	0	797	254	1	7	1	8	fe1	
f7_1_102440	102440	38392	36430	36990	560	0	158	247	1	7	1	8	f71	
fe_1_102693	102693	38392	36530	37270	740	0	533	254	1	7	1	8	fe1	
7f_1_102701	102701	38392	36530	37060	530	0	119	127	1	7	1	8	7f1	
fb_1_102705	102705	38392	36540	36630	90	0	16	251	1	7	1	8	fb1	
fe_1_102971	102971	38392	36640	38970	2330	0	9639	254	1	7	1	8	fe1	
Au_1_105728	105728	102971	37790	37910	120	0	7	255	1	8	1	9	ff1	
Au_1_106021	106021	102971	37920	38570	650	0	308	255	1	8	1	9	ff1	
Au_1_106201	106201	102971	38000	38520	520	0	773	255	1	8	1	9	ff1	
f7_1_103036	103036	38392	36660	37240	580	0	149	247	1	7	1	8	f71	
df_1_103065	103065	38392	36670	37020	350	0	112	223	1	7	1	8	df1	
7f_1_103672	103672	38392	36920	37430	510	0	167	127	1	7	1	8	7f1	
fe_1_104018	104018	38392	37070	37490	420	0	482	254	1	7	1	8	fe1	
df_1_104324	104324	38392	37190	37590	400	0	114	223	1	7	1	8	df1	
fb_1_104330	104330	38392	37200	37660	460	0	107	251	1	7	1	8	fb1	
df_1_104409	104409	38392	37240	37560	320	0	107	223	1	7	1	8	df1	
Au_17_104502	104502	38392	37280	37340	60	0	6	255	17	8	2	10	ff11	
ef_1_104557	104557	38392	37300	37910	610	0	114	239	1	7	1	8	ef1	
Au_17_104955	104955	38392	37470	38420	950	0	710	255	17	8	2	10	ff11	
ef_1_104991	104991	38392	37480	38740	1260	0	1343	239	1	7	1	8	ef1	
fe_1_105113	105113	38392	37540	38330	790	0	444	254	1	7	1	8	fe1	
fe_1_105142	105142	38392	37550	38060	510	0	145	254	1	7	1	8	fe1	
Au_3_105280	105280	38392	37600	37630	30	0	6	255	3	8	2	10	ff3	
df_1_105671	105671	38392	37770	38080	310	0	105	223	1	7	1	8	df1	
f7_1_106303	106303	38392	38040	38710	670	0	213	247	1	7	1	8	f71	
bf_1_106333	106333	38392	38050	38490	440	0	270	191	1	7	1	8	bf1	
bf_41_106725	106725	106333	38220	38480	260	0	209	191	65	7	2	9	bf41	
fb_1_106405	106405	38392	38090	38380	290	0	101	251	1	7	1	8	fb1	
7f_1_106821	106821	38392	38250	39120	870	0	158	127	1	7	1	8	7f1	
Au_33_107213	107213	38392	38410	38690	280	0	104	255	33	8	2	10	ff21	
bf_1_107375	107375	38392	38470	39140	670	0	142	191	1	7	1	8	bf1	
df_1_107619	107619	38392	38580	39030	450	0	128	223	1	7	1	8	df1	
fb_1_107654	107654	38392	38600		780	15	1197	251	1	7	1	8	fb1	
fd_1_107659	107659	38392	38600	39010	410	0	236	253	1	7	1	8	fd1	
bf_1_107660	107660	38392	38600	39050	450	0	229	191	1	7	1	8	bf1	
df_1_107757	107757	38392	38650	39060	410	0	141	223	1	7	1	8	df1	
fd_1_108166	108166	38392	38820	39270	450	0	150	253	1	7	1	8	fd1	
7f_1_108659	108659	38392	39050		330	1	142	127	1	7	1	8	7f1	
f7_1_108674	108674	38392	39050		330	1	78	247	1	7	1	8	f71	
Au_9_108878	108878	38392	39140		240	1	32	255	9	8	2	10	ff9	
fe_1_108936	108936	38392	39170		210	49	233	254	1	7	1	8	fe1	
df_1_108943	108943	38392	39170		210	6	22	223	1	7	1	8	df1	
bf_1_108994	108994	38392	39190		190	1	10	191	1	7	1	8	bf1	
Au_33_109036	109036	38392	39210		170	15	57	255	33	8	2	10	ff21	
f7_1_109064	109064	38392	39220		160	3	39	247	1	7	1	8	f71	
df_1_109180	109180	38392	39260		120	6	14	223	1	7	1	8	df1	
fd_1_109195	109195	38392	39260		120	1	4	253	1	7	1	8	fd1	
Au_17_109240	109240	38392	39280		100	9	30	255	17	8	2	10	ff11	
Au_17_109320	109320	38392	39320		60	3	8	255	17	8	2	10	ff11	
fd_1_109340	109340	38392	39320		60	2	4	253	1	7	1	8	fd1	
fb_1_109413	109413	38392	39350		30	1	2	251	1	7	1	8	fb1	
fb_1_109414	109414	38392	39350		30	1	2	251	1	7	1	8	fb1	
fe_1_109415	109415	38392	39350		30	3	4	254	1	7	1	8	fe1	
f7_1_109428	109428	38392	39360		20	1	1	247	1	7	1	8	f71	
bf_1_109434	109434	38392	39360		20	1	2	191	1	7	1	8	bf1	
Au_129_109463	109463	38392	39380		0	1	1	255	129	8	2	10	ff81	
Au_1_38619	38619	17795	12290	22570	10280	0	292757	255	1	8	1	9	ff1	
Au_5_39734	39734	38619	12630	15510	2880	0	26502	255	5	8	2	10	ff5	
Au_4_46125	46125	39734	14430	15670	1240	0	2545	255	4	8	1	9	ff4	
Au_33_43552	43552	38619	13710	14100	390	0	255	255	33	8	2	10	ff21	
Au_65_46167	46167	38619	14450	14610	160	0	59	255	65	8	2	10	ff41	
Au_73_46525	46525	46167	14540	14680	140	0	119	255	73	8	3	11	ff49	
Au_17_46505	46505	38619	14540	14750	210	0	120	255	17	8	2	10	ff11	
Au_9_46616	46616	38619	14570	15120	550	0	328	255	9	8	2	10	ff9	
Au_129_48947	48947	38619	15240	15250	10	0	1	255	129	8	2	10	ff81	
Au_3_50578	50578	38619	15820	16770	950	0	1544	255	3	8	2	10	ff3	
Au_5_52215	52215	38619	16340	16720	380	0	159	255	5	8	2	10	ff5	
Au_5_52996	52996	38619	16580	16810	230	0	145	255	5	8	2	10	ff5	
Au_17_53048	53048	38619	16600	16910	310	0	150	255	17	8	2	10	ff11	
Au_5_53092	53092	38619	16610	19620	3010	0	5355	255	5	8	2	10	ff5	
Au_65_53787	53787	38619	16820	17340	520	0	186	255	65	8	2	10	ff41	
Au_5_55626	55626	38619	17390	18730	1340	0	1759	255	5	8	2	10	ff5	
Au_65_56089	56089	38619	17530	18030	500	0	298	255	65	8	2	10	ff41	
7f_1_58039	58039	38619	18130	18190	60	0	4	127	1	7	1	8	7f1	
Au_65_62424	62424	38619	19540	20060	520	0	125	255	65	8	2	10	ff41	
df_1_69684	69684	38619	22400	22940	540	0	153	223	1	7	1	8	df1	
Au_1_38787	38787	17795	12340	12630	290	0	171	255	1	8	1	9	ff1	
Au_1_39006	39006	17795	12400	12820	420	0	458	255	1	8	1	9	ff1	
Au_35_39625	39625	17795	12600	14920	2320	0	10304	255	35	8	3	11	ff23	
Au_34_43167	43167	39625	13610	13910	300	0	135	255	34	8	2	10	ff22	
Au_7_39718	39718	17795	12630	12840	210	0	170	255	7	8	3	11	ff7	
Au_67_39804	39804	17795	12650	13410	760	0	524	255	67	8	3	11	ff43	
Au_11_39857	39857	17795	12670	12830	160	0	101	255	11	8	3	11	ffb	
Au_7_39917	39917	17795	12690	13010	320	0	283	255	7	8	3	11	ff7	
Au_7_39928	39928	17795	12690	13960	1270	0	3222	255	7	8	3	11	ff7	
Au_19_40042	40042	17795	12720	12900	180	0	104	255	19	8	3	11	ff13	
Au_2_40199	40199	17795	12770	13290	520	0	747	255	2	8	1	9	ff2	
Au_11_40296	40296	17795	12790	13490	700	0	1141	255	11	8	3	11	ffb	
Au_35_40357	40357	17795	12810	14660	1850	0	3968	255	35	8	3	11	ff23	
Au_35_40447	40447	17795	12840	13280	440	0	728	255	35	8	3	11	ff23	
Au_67_40491	40491	17795	12850	13210	360	0	317	255	67	8	3	11	ff43	
Au_35_40511	40511	17795	12860	13440	580	0	942	255	35	8	3	11	ff23	
Au_11_40991	40991	17795	13000	13180	180	0	100	255	11	8	3	11	ffb	
Au_19_41694	41694	17795	13200	13970	770	0	1324	255	19	8	3	11	ff13	
Au_131_42288	42288	17795	13360	13630	270	0	109	255	131	8	3	11	ff83	
Au_1_42420	42420	17795	13410	14210	800	0	1821	255	1	8	1	9	ff1	
Au_2_42732	42732	17795	13490	13630	140	0	60	255	2	8	1	9	ff2	
Au_1_43372	43372	17795	13670	14660	990	0	2030	255	1	8	1	9	ff1	
Au_3_46025	46025	43372	14400	15360	960	0	1514	255	3	8	2	10	ff3	
Au_35_43566	43566	17795	13710	13920	210	0	106	255	35	8	3	11	ff23	
Au_2_43649	43649	17795	13740	15020	1280	0	2486	255	2	8	1	9	ff2	
7f_3_44250	44250	17795	13910	13930	20	0	1	127	3	7	2	9	7f3	
Au_2_44641	44641	17795	14020	16520	2500	0	8684	255	2	8	1	9	ff2	
Au_19_44821	44821	17795	14070	14400	330	0	415	255	19	8	3	11	ff13	
Au_1_44920	44920	17795	14100	15310	1210	0	1224	255	1	8	1	9	ff1	
Au_67_45030	45030	17795	14130	14630	500	0	609	255	67	8	3	11	ff43	
Au_2_45097	45097	17795	14150	14540	390	0	152	255	2	8	1	9	ff2	
Au_11_45177	45177	17795	14170	14590	420	0	317	255	11	8	3	11	ffb	
Au_19_45182	45182	17795	14170	14370	200	0	107	255	19	8	3	11	ff13	
Au_2_45348	45348	17795	14210	15740	1530	0	2633	255	2	8	1	9	ff2	
Au_2_45633	45633	17795	14290	14550	260	0	196	255	2	8	1	9	ff2	
Au_11_45765	45765	17795	14330	14910	580	0	835	255	11	8	3	11	ffb	
Au_19_45767	45767	17795	14330	15590	1260	0	1706	255	19	8	3	11	ff13	
Au_11_45970	45970	17795	14390	14700	310	0	126	255	11	8	3	11	ffb	
Au_7_46130	46130	17795	14430	14830	400	0	272	255	7	8	3	11	ff7	
Au_67_46901	46901	17795	14650	15000	350	0	258	255	67	8	3	11	ff43	
Au_1_47906	47906	17795	14940	15140	200	0	142	255	1	8	1	9	ff1	
Au_67_48163	48163	17795	15010	15530	520	0	436	255	67	8	3	11	ff43	
Au_11_48719	48719	17795	15170	15590	420	0	311	255	11	8	3	11	ffb	
Au_67_48911	48911	17795	15230	15510	280	0	99	255	67	8	3	11	ff43	
f7_3_50211	50211	17795	15680	16640	960	0	1031	247	3	7	2	9	f73	
Au_7_56389	56389	17795	17630	18580	950	0	782	255	7	8	3	11	ff7	
Au_55_18195	18195	12725	6050	6890	840	0	1029	255	55	8	5	13	ff37	
Au_119_18776	18776	18195	6240	6390	150	0	34	255	119	8	6	14	ff77	
Au_7_18716	18716	12725	6220	6760	540	0	585	255	7	8	3	11	ff7	
Au_27_12738	12738	2720	4490	4940	450	0	151	255	27	8	4	12	ff1b	
Au_15_12848	12848	2720	4520	4810	290	0	208	255	15	8	4	12	fff	
Au_15_12869	12869	2720	4520	4810	290	0	202	255	15	8	4	12	fff	
Au_63_12932	12932	2720	4540	5150	610	0	442	255	63	8	6	14	ff3f	
Au_95_12934	12934	2720	4550	5040	490	0	387	255	95	8	6	14	ff5f	
Au_23_12939	12939	2720	4550	4830	280	0	179	255	23	8	4	12	ff17	
bf_1f_12985	12985	2720	4560	5010	450	0	384	191	31	7	5	12	bf1f	
Au_29_13012	13012	2720	4570	5660	1090	0	1768	255	29	8	4	12	ff1d	
Au_30_13026	13026	2720	4570	5250	680	0	533	255	30	8	4	12	ff1e	
7f_1f_13142	13142	2720	4610	5790	1180	0	1903	127	31	7	5	12	7f1f	
7f_f_14047	14047	13142	4870	5540	670	0	431	127	15	7	4	11	7ff	
7f_1f_13216	13216	2720	4630	5100	470	0	206	127	31	7	5	12	7f1f	
f7_1f_13261	13261	2720	4650	4710	60	0	10	247	31	7	5	12	f71f	
Au_63_13430	13430	2720	4700	4980	280	0	164	255	63	8	6	14	ff3f	
Au_95_13511	13511	2720	4720	5370	650	0	436	255	95	8	6	14	ff5f	
bf_1f_13537	13537	2720	4730	4910	180	0	108	191	31	7	5	12	bf1f	
Au_23_13546	13546	2720	4730	4990	260	0	106	255	23	8	4	12	ff17	
7f_1f_13591	13591	2720	4740	4930	190	0	105	127	31	7	5	12	7f1f	
7f_1f_13601	13601	2720	4740	5780	1040	0	2184	127	31	7	5	12	7f1f	
7f_1f_13650	13650	2720	4760	5760	1000	0	1246	127	31	7	5	12	7f1f	
Au_31_16163	16163	13650	5480	5680	200	0	108	255	31	8	5	13	ff1f	
7f_1f_13656	13656	2720	4760	4940	180	0	128	127	31	7	5	12	7f1f	
fe_1f_13720	13720	2720	4780	5220	440	0	144	254	31	7	5	12	fe1f	
7f_1f_13722	13722	2720	4780	6040	1260	0	2975	127	31	7	5	12	7f1f	
7b_1f_15646	15646	13722	5330	6150	820	0	592	123	31	6	5	11	7b1f	
Au_23_13749	13749	2720	4780	5970	1190	0	3383	255	23	8	4	12	ff17	
Au_19_16989	16989	13749	5710	6170	460	0	332	255	19	8	3	11	ff13	
7f_1f_13911	13911	2720	4830	6760	1930	0	7485	127	31	7	5	12	7f1f	
Au_30_13912	13912	2720	4830	6050	1220	0	1282	255	30	8	4	12	ff1e	
Au_63_14002	14002	2720	4860	5180	320	0	99	255	63	8	6	14	ff3f	
Au_63_14126	14126	2720	4890	5130	240	0	102	255	63	8	6	14	ff3f	
Au_15_14127	14127	2720	4890	6910	2020	0	5963	255	15	8	4	12	fff	
Au_7_15146	15146	14127	5180	5500	320	0	297	255	7	8	3	11	ff7	
Au_30_14151	14151	2720	4890	5180	290	0	324	255	30	8	4	12	ff1e	
Au_27_14152	14152	2720	4890	6790	1900	0	9719	255	27	8	4	12	ff1b	
Au_91_18026	18026	14152	6010	6320	310	0	367	255	91	8	5	13	ff5b	
Au_29_14183	14183	2720	4900	5170	270	0	110	255	29	8	4	12	ff1d	
Au_23_14224	14224	2720	4910	5700	790	0	910	255	23	8	4	12	ff17	
Au_63_14240	14240	2720	4920	5400	480	0	639	255	63	8	6	14	ff3f	
Au_30_14331	14331	2720	4940	5190	250	0	219	255	30	8	4	12	ff1e	
7f_1f_14348	14348	2720	4950	6450	1500	0	3951	127	31	7	5	12	7f1f	
7f_17_17898	17898	14348	5970	6240	270	0	101	127	23	7	4	11	7f17	
fb_1f_14371	14371	2720	4960	5250	290	0	112	251	31	7	5	12	fb1f	
Au_23_14585	14585	2720	5020	5290	270	0	124	255	23	8	4	12	ff17	
Au_29_14588	14588	2720	5020	5370	350	0	271	255	29	8	4	12	ff1d	
7f_1d_15613	15613	14588	5320	5760	440	0	353	127	29	7	4	11	7f1d	
7f_1f_14595	14595	2720	5020	5280	260	0	130	127	31	7	5	12	7f1f	
Au_95_14611	14611	2720	5020	6080	1060	0	1230	255	95	8	6	14	ff5f	
Au_27_14625	14625	2720	5030	7610	2580	0	5990	255	27	8	4	12	ff1b	
Au_19_22966	22966	14625	7520	7840	320	0	252	255	19	8	3	11	ff13	
Au_30_14677	14677	2720	5040	5390	350	0	154	255	30	8	4	12	ff1e	
bf_1f_14683	14683	2720	5040	5300	260	0	111	191	31	7	5	12	bf1f	
Au_30_14721	14721	2720	5060	5270	210	0	112	255	30	8	4	12	ff1e	
Au_15_14749	14749	2720	5060	5900	840	0	1732	255	15	8	4	12	fff	
7f_1f_14766	14766	2720	5070	5340	270	0	182	127	31	7	5	12	7f1f	
7f_1f_14774	14774	2720	5070	5450	380	0	171	127	31	7	5	12	7f1f	
bf_1f_14806	14806	2720	5080	5620	540	0	240	191	31	7	5	12	bf1f	
Au_63_14851	14851	2720	5090	5340	250	0	271	255	63	8	6	14	ff3f	
Au_15_14902	14902	2720	5110	6100	990	0	1330	255	15	8	4	12	fff	
Au_159_15038	15038	2720	5140	5400	260	0	145	255	159	8	6	14	ff9f	
bf_1f_15091	15091	2720	5160	6160	1000	0	753	191	31	7	5	12	bf1f	
Au_30_15140	15140	2720	5180	5500	320	0	202	255	30	8	4	12	ff1e	
Au_15_15162	15162	2720	5180	5600	420	0	483	255	15	8	4	12	fff	
Au_27_15228	15228	2720	5200	5540	340	0	218	255	27	8	4	12	ff1b	
Au_15_15266	15266	2720	5210	7550	2340	0	10200	255	15	8	4	12	fff	
7f_1f_15268	15268	2720	5210	5850	640	0	1050	127	31	7	5	12	7f1f	
Au_29_15293	15293	2720	5220	5530	310	0	136	255	29	8	4	12	ff1d	
7f_1f_15332	15332	2720	5230	5470	240	0	121	127	31	7	5	12	7f1f	
Au_27_15333	15333	2720	5230	6160	930	0	803	255	27	8	4	12	ff1b	
7f_1f_15445	15445	2720	5270	5660	390	0	99	127	31	7	5	12	7f1f	
Au_29_15516	15516	2720	5290	5870	580	0	717	255	29	8	4	12	ff1d	
Au_15_15543	15543	2720	5300	5580	280	0	151	255	15	8	4	12	fff	
Au_29_15723	15723	2720	5350	6020	670	0	1256	255	29	8	4	12	ff1d	
Au_30_15725	15725	2720	5350	6020	670	0	1441	255	30	8	4	12	ff1e	
Au_30_15823	15823	2720	5380	5470	90	0	29	255	30	8	4	12	ff1e	
fe_1e_15899	15899	15823	5400	5800	400	0	121	254	30	7	4	11	fe1e	
bf_1f_15923	15923	2720	5410	6040	630	0	354	191	31	7	5	12	bf1f	
Au_30_15939	15939	2720	5420	5880	460	0	289	255	30	8	4	12	ff1e	
Au_27_15997	15997	2720	5430	5910	480	0	332	255	27	8	4	12	ff1b	
Au_30_16064	16064	2720	5450	5620	170	0	82	255	30	8	4	12	ff1e	
Au_30_16088	16088	2720	5460	5660	200	0	157	255	30	8	4	12	ff1e	
Au_30_16307	16307	2720	5510	5940	430	0	286	255	30	8	4	12	ff1e	
Au_63_16361	16361	2720	5530	5780	250	0	195	255	63	8	6	14	ff3f	
Au_63_16423	16423	2720	5550	6220	670	0	803	255	63	8	6	14	ff3f	
Au_15_16484	16484	2720	5560	6300	740	0	1861	255	15	8	4	12	fff	
Au_27_16618	16618	2720	5610	8960	3350	0	18116	255	27	8	4	12	ff1b	
Au_63_16625	16625	2720	5610	5890	280	0	212	255	63	8	6	14	ff3f	
Au_23_16639	16639	2720	5610	12510	6900	0	168425	255	23	8	4	12	ff17	
Au_22_20578	20578	16639	6800	7000	200	0	139	255	22	8	3	11	ff16	
Au_87_21248	21248	16639	7000	7340	340	0	167	255	87	8	5	13	ff57	
Au_151_21364	21364	16639	7040	7410	370	0	164	255	151	8	5	13	ff97	
Au_22_22939	22939	16639	7510	7830	320	0	232	255	22	8	3	11	ff16	
Au_22_26510	26510	16639	8590	10540	1950	0	9896	255	22	8	3	11	ff16	
Au_20_30629	30629	26510	9880	10180	300	0	151	255	20	8	2	10	ff14	
Au_55_30413	30413	16639	9800	9990	190	0	105	255	55	8	5	13	ff37	
Au_30_16663	16663	2720	5620	5830	210	0	152	255	30	8	4	12	ff1e	
7f_1f_16770	16770	2720	5650	5910	260	0	127	127	31	7	5	12	7f1f	
Au_30_16783	16783	2720	5650	5870	220	0	117	255	30	8	4	12	ff1e	
Au_30_16978	16978	2720	5700	7220	1520	0	5433	255	30	8	4	12	ff1e	
Au_31_20962	20962	16978	6920	7110	190	0	106	255	31	8	5	13	ff1f	
fb_1f_17011	17011	2720	5710	5720	10	0	1	251	31	7	5	12	fb1f	
Au_29_17014	17014	2720	5720	8400	2680	0	8359	255	29	8	4	12	ff1d	
Au_13_23173	23173	17014	7580	8820	1240	0	3792	255	13	8	3	11	ffd	
Au_159_17090	17090	2720	5730	6080	350	0	183	255	159	8	6	14	ff9f	
Au_27_17263	17263	2720	5790	6030	240	0	112	255	27	8	4	12	ff1b	
7f_1f_17290	17290	2720	5790	6720	930	0	681	127	31	7	5	12	7f1f	
Au_23_17705	17705	2720	5910	6570	660	0	815	255	23	8	4	12	ff17	
7f_17_18437	18437	17705	6130	6490	360	0	146	127	23	7	4	11	7f17	
Au_23_17947	17947	2720	5990	7830	1840	0	8546	255	23	8	4	12	ff17	
Au_27_18213	18213	2720	6060	6810	750	0	896	255	27	8	4	12	ff1b	
7f_1f_18220	18220	2720	6060	6550	490	0	237	127	31	7	5	12	7f1f	
Au_27_18353	18353	2720	6100	6680	580	0	1053	255	27	8	4	12	ff1b	
Au_15_18425	18425	2720	6130	6360	230	0	140	255	15	8	4	12	fff	
Au_95_18603	18603	2720	6190	6490	300	0	146	255	95	8	6	14	ff5f	
Au_95_18677	18677	2720	6210	6430	220	0	113	255	95	8	6	14	ff5f	
Au_29_18732	18732	2720	6230	6500	270	0	165	255	29	8	4	12	ff1d	
Au_29_18738	18738	2720	6230	6570	340	0	263	255	29	8	4	12	ff1d	
Au_27_18840	18840	2720	6260	10900	4640	0	19325	255	27	8	4	12	ff1b	
