
EXP:	Thu Dec 27 20:32:56 2018
CO-EVOLUTION [1545939176]
WORLD_SIZE=	300x150
THE_MAPP=	
DOWRY_OF_OFFSPRING=	0.05
AUTOTROPHS_EFFECTIVENESS=	0.99
MAX_AGE=	50
FERTILITY=	0.2
RTG=	0.000125
LIKELIHOOD_OF_DISASTERS=	0(disabled)
PREDATORY EXPLOITATION=	YES
MAX_MOVE=	1
DONT_MOVE_BIT=	1024
FLEXIBLE_MOVING=	YES
MONTECARLO STEPS per BIG STEP=	10

EXP:	Thu Dec 27 20:38:45 2018
CO-EVOLUTION [1545939525]
WORLD_SIZE=	300x150
THE_MAPP=	
DOWRY_OF_OFFSPRING=	0.05
AUTOTROPHS_EFFECTIVENESS=	0.99
MAX_AGE=	50
FERTILITY=	0.2
RTG=	0.000125
LIKELIHOOD_OF_DISASTERS=	0(disabled)
PREDATORY EXPLOITATION=	YES
MAX_MOVE=	1
DONT_MOVE_BIT=	1024
FLEXIBLE_MOVING=	YES
MONTECARLO STEPS per BIG STEP=	10

EXP:	Thu Dec 27 20:56:58 2018
KO-EWOLUCJA [1545940618]
ROZMIAR=	200x100
MAPA=	
WYPOSAZENIE_POTOMSTWA=	0.05
EFEKTYWNOSC_AUTOTROFA=	0.5
MAX_WIEK=	50
PLODNOSC=	0.2
RTG=	0.000625
PRAWDOPODOBIENSTWO KATASTROF=	0(disabled)
EKSPLOATACJA=	DRAPIEZNICZA
DYSTANS RUCHU=	1
BIT_STABILIZACJI_RUCHU=	1024
ELASTYCZNE MIJANIE=	YES
MONTECARLO STEPS per STEP=	10
 STEP/VERSION	liczba agentow	liczba autotrofow	klony	klony autotroficzne	taksony	taksony autotroficzne	klonów od poczatku	taksonów od poczatku	Mean(EnergiaZ)	SD(EnergiaZ)	Max(EnergiaZ)	Mean(WiekZ)	SD(WiekZ)	Max(WiekZ)	Min(OslonaZ)	Max(OslonaZ)	Min(TrofiaZ)	Max(TrofiaZ)	WhichMain(bity autotrofów)	MainClass(bity autotrofów)	WhichMain(bity heterotrofów)	MainClass(bity heterotrofów)	N1(bity autotrofów)	N2(bity autotrofów)	N3(bity autotrofów)	N4(bity autotrofów)	N5(bity autotrofów)	N6(bity autotrofów)	N7(bity autotrofów)	N8(bity autotrofów)	N9(bity autotrofów)	N10(bity autotrofów)	N11(bity autotrofów)	N12(bity autotrofów)	N13(bity autotrofów)	N14(bity autotrofów)	N15(bity autotrofów)	N16(bity autotrofów)	N1(bity heterotrofów)	N2(bity heterotrofów)	N3(bity heterotrofów)	N4(bity heterotrofów)	N5(bity heterotrofów)	N6(bity heterotrofów)	N7(bity heterotrofów)	N8(bity heterotrofów)	N9(bity heterotrofów)	N10(bity heterotrofów)	N11(bity heterotrofów)	N12(bity heterotrofów)	N13(bity heterotrofów)	N14(bity heterotrofów)	N15(bity heterotrofów)	N16(bity heterotrofów)	
168	7146	5561	94	31	8	5	5223	501	573.122	1026.36	23039	218.508	11.9596	255	0	255	0	255	14.5	2065	14.5	776	0	0	0	0	0	0	0	0	0	0	46	1432	1873	2065	145	0	0	0	0	0	0	0	0	0	0	0	56	246	507	776	0	0	
169	7090	5526	88	28	8	5	5264	502	572.709	1025.91	18491	218.493	11.9715	255	0	255	0	255	14.5	2070	14.5	731	0	0	0	0	0	0	0	0	0	0	49	1402	1883	2070	122	0	0	0	0	0	0	0	0	0	0	0	53	266	514	731	0	0	
170	7041	5434	93	30	8	5	5319	518	568.392	1016.06	17566	218.374	11.8622	255	0	255	0	255	14.5	2025	14.5	707	0	0	0	0	0	0	0	0	0	0	41	1486	1772	2025	110	0	0	0	0	0	0	0	0	0	0	0	62	299	539	707	0	0	
171	6991	5349	92	28	7	4	5370	512	563.028	1010.65	18943	218.214	11.8106	255	0	255	0	255	14.5	1983	14.5	671	0	0	0	0	0	0	0	0	0	0	32	1451	1796	1983	87	0	0	0	0	0	0	0	0	0	0	1	72	318	580	671	0	0	
172	6886	5263	93	27	7	4	5412	508	570.206	1037.71	28718	218.287	11.8389	255	0	255	0	255	14.5	1846	14.5	647	0	0	0	0	0	0	0	0	0	0	28	1527	1773	1846	89	0	0	0	0	0	0	0	0	0	0	1	57	322	596	647	0	0	
173	6887	5315	91	26	7	4	5446	505	570.453	1022.22	22517	218.279	11.8058	255	0	255	0	255	13.5	1766	13.5	594	0	0	0	0	0	0	0	0	0	0	31	1691	1766	1759	68	0	0	0	0	0	0	0	0	0	0	1	63	321	594	593	0	0	
174	7182	5601	93	27	7	4	5491	503	547.145	994.839	25239	218.108	11.6719	255	0	255	0	255	12.5	1899	13.5	602	0	0	0	0	0	0	0	0	0	0	34	1899	1804	1785	79	0	0	0	0	0	0	0	0	0	0	1	68	321	602	589	0	0	
175	7114	5585	94	31	7	4	5536	516	554.238	976.337	23027	218.294	11.6553	255	0	255	0	255	12.5	1917	14.5	575	0	0	0	0	0	0	0	0	0	1	43	1917	1806	1757	61	0	0	0	0	0	0	0	0	0	0	0	72	316	566	575	0	0	
176	7233	5685	98	30	7	4	5595	534	550.507	970.194	23391	218.345	11.8006	255	0	255	0	255	12.5	2018	13.5	571	0	0	0	0	0	0	0	0	0	1	47	2018	1806	1740	73	0	0	0	0	0	0	0	0	0	0	0	69	342	571	566	0	0	
177	7234	5605	100	30	8	4	5666	550	555.268	942.044	17274	218.408	11.9117	255	0	255	0	255	12.5	2100	13.5	632	0	0	0	0	0	0	0	0	0	1	49	2100	1721	1679	55	0	0	0	0	0	0	0	0	0	0	0	72	369	632	556	0	0	
178	7308	5729	96	29	7	4	5712	539	546.295	941.109	21982	218.358	11.8342	255	0	255	0	255	12.5	2201	13.5	563	0	0	0	0	0	0	0	0	0	1	59	2201	1740	1666	62	0	0	0	0	0	0	0	0	0	0	0	70	400	563	546	0	0	
179	7319	5705	99	32	7	4	5759	533	540.855	884.371	18698	218.423	11.8356	255	0	255	0	255	12.5	2290	13.5	603	0	0	0	0	0	0	0	0	0	2	68	2290	1707	1593	45	0	0	0	0	0	0	0	0	0	0	0	81	387	603	543	0	0	
180	7404	5796	92	30	7	4	5794	528	532.696	877.663	19138	218.364	11.8552	255	0	255	0	255	12.5	2356	13.5	604	0	0	0	0	0	0	0	0	0	3	60	2356	1692	1643	42	0	0	0	0	0	0	0	0	0	0	1	84	384	604	535	0	0	
181	7289	5730	98	33	7	4	5854	528	553.188	908.616	19776	218.577	11.8308	255	0	255	0	255	12.5	2372	13.5	581	0	0	0	0	0	0	0	0	0	2	76	2372	1703	1543	34	0	0	0	0	0	0	0	0	0	0	0	76	372	581	529	1	0	
182	7281	5732	95	31	7	4	5898	530	553.034	913.174	20259	218.736	12.1077	255	0	255	0	255	12.5	2394	13.5	586	0	0	0	0	0	0	0	0	0	2	106	2394	1685	1514	31	0	0	0	0	0	0	0	0	0	1	0	74	362	586	524	2	0	
183	7378	5854	103	34	8	5	5956	548	540.738	875.989	21749	218.612	11.9795	255	0	255	0	255	12.5	2469	13.5	580	0	0	0	0	0	0	0	0	0	4	125	2469	1651	1578	27	0	0	0	0	0	0	0	0	0	1	0	76	388	580	477	2	0	
184	7619	6121	107	32	9	5	5998	548	537.852	884.069	22093	218.596	12.07	255	0	255	0	255	12.5	2612	13.5	565	0	0	0	0	0	0	0	0	0	3	140	2612	1780	1555	31	0	0	0	0	0	0	0	0	0	1	1	68	402	565	460	1	0	
185	7686	6182	109	33	10	6	6047	552	551.384	887.142	18544	218.774	12.1114	255	0	255	0	255	12.5	2690	13.5	611	0	0	0	0	0	0	0	0	0	1	143	2690	1832	1492	24	0	0	0	0	0	0	0	0	0	1	3	71	397	611	420	1	0	
186	7802	6245	108	32	10	6	6093	554	551.19	879.321	19375	218.759	12.0069	255	0	255	0	255	12.5	2726	13.5	662	0	0	0	0	0	0	0	0	0	0	147	2726	1793	1551	28	0	0	0	0	0	0	0	0	0	2	3	58	416	662	416	0	0	
187	7919	6349	98	31	10	6	6143	564	543.999	897.491	21674	218.621	12.1678	255	0	255	0	255	12.5	2767	13.5	664	0	0	0	0	0	0	0	0	0	0	163	2767	1824	1570	25	0	0	0	0	0	0	0	0	0	1	2	71	427	664	405	0	0	
188	7852	6264	102	30	10	6	6189	562	545.746	921.73	22261	218.468	11.9752	255	0	255	0	255	12.5	2719	13.5	666	0	0	0	0	0	0	0	0	0	0	180	2719	1827	1517	21	0	0	0	0	0	0	0	0	0	1	1	78	453	666	389	0	0	
189	7752	6216	94	29	10	6	6247	569	555.368	947.633	22550	218.574	11.9004	255	0	255	0	255	12.5	2817	13.5	657	0	0	0	0	0	0	0	0	0	0	165	2817	1798	1416	20	0	0	0	0	0	0	0	0	0	0	2	68	452	657	357	0	0	
190	7899	6328	97	30	10	6	6307	564	534.963	813.953	20394	218.484	11.8077	255	0	255	0	255	12.5	2912	13.5	648	0	0	0	0	0	0	0	0	0	0	164	2912	1805	1428	19	0	0	0	0	0	0	0	0	0	0	1	63	492	648	367	0	0	
191	7947	6348	97	30	9	5	6351	554	540.884	823.845	19780	218.729	12.0443	255	0	255	0	255	12.5	2918	13.5	653	0	0	0	0	0	0	0	0	0	0	168	2918	1789	1455	18	0	0	0	0	0	0	0	0	0	0	2	86	494	653	364	0	0	
192	7848	6267	96	31	9	5	6396	548	546.502	838.714	18590	218.693	12.1146	255	0	255	0	255	12.5	2926	13.5	644	0	0	0	0	0	0	0	0	0	0	173	2926	1709	1444	15	0	0	0	0	0	0	0	0	0	0	1	80	502	644	354	0	0	

EXP:	Thu Dec 27 20:57:24 2018
CO-EVOLUTION [1545940644]
WORLD_SIZE=	300x150
THE_MAPP=	
DOWRY_OF_OFFSPRING=	0.05
AUTOTROPHS_EFFECTIVENESS=	0.99
MAX_AGE=	50
FERTILITY=	0.2
RTG=	0.000125
LIKELIHOOD_OF_DISASTERS=	0(disabled)
PREDATORY EXPLOITATION=	YES
MAX_MOVE=	1
DONT_MOVE_BIT=	1024
FLEXIBLE_MOVING=	YES
MONTECARLO STEPS per BIG STEP=	10

EXP:	Thu Dec 27 20:58:38 2018
KO-EWOLUCJA
ROZMIAR=	300x150
WYPOSAZENIE_POTOMSTWA=	0.05
EFEKTYWNOSC_AUTOTROFA=	0.5
MAX_WIEK=	50
PLODNOSC=	0.2
RTG=	0.000625
PRAWDOPODOBIENSTWO KATASTROF=	0(disabled)
EKSPLOATACJA=	DRAPIEZNICZA
DYSTANS RUCHU=	1
BIT_STABILIZACJI_RUCHU=	1024
ELASTYCZNE MIJANIE=	YES
MONTECARLO STEPS per STEP=	10
 STEP/VERSION	liczba agentow	liczba autotrofow	klony	klony autotroficzne	taksony	taksony autotroficzne	klonów od poczatku	taksonów od poczatku	Mean(EnergiaZ)	SD(EnergiaZ)	Max(EnergiaZ)	Mean(WiekZ)	SD(WiekZ)	Max(WiekZ)	Min(OslonaZ)	Max(OslonaZ)	Min(TrofiaZ)	Max(TrofiaZ)	WhichMain(bity autotrofów)	MainClass(bity autotrofów)	WhichMain(bity heterotrofów)	MainClass(bity heterotrofów)	N1(bity autotrofów)	N2(bity autotrofów)	N3(bity autotrofów)	N4(bity autotrofów)	N5(bity autotrofów)	N6(bity autotrofów)	N7(bity autotrofów)	N8(bity autotrofów)	N9(bity autotrofów)	N10(bity autotrofów)	N11(bity autotrofów)	N12(bity autotrofów)	N13(bity autotrofów)	N14(bity autotrofów)	N15(bity autotrofów)	N16(bity autotrofów)	N1(bity heterotrofów)	N2(bity heterotrofów)	N3(bity heterotrofów)	N4(bity heterotrofów)	N5(bity heterotrofów)	N6(bity heterotrofów)	N7(bity heterotrofów)	N8(bity heterotrofów)	N9(bity heterotrofów)	N10(bity heterotrofów)	N11(bity heterotrofów)	N12(bity heterotrofów)	N13(bity heterotrofów)	N14(bity heterotrofów)	N15(bity heterotrofów)	N16(bity heterotrofów)	
0	2	2	1	1	0	0	1	1	313.5	13.435	323	214	4.24264	255	0	255	0	255	16.5	2	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	4	4	1	1	0	0	1	1	257	168.43	404	216.75	10.751	255	0	255	0	255	16.5	4	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	6	6	1	1	0	0	1	1	344.333	277.243	860	219.833	11.1967	255	0	255	0	255	16.5	6	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	12	12	1	1	0	0	1	1	268.333	192.135	721	219.583	13.8266	255	0	255	0	255	16.5	12	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	16	16	1	1	0	0	1	1	387.438	234.011	812	220.562	13.0689	255	0	255	0	255	16.5	16	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	26	26	1	1	0	0	1	1	415.731	232.149	1006	220.923	12.1653	255	0	255	0	255	16.5	26	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	47	47	1	1	0	0	1	1	361.468	299.217	1407	220.426	14.0878	255	0	255	0	255	16.5	47	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	73	72	2	1	0	0	2	2	401.63	243.179	1209	220.274	12.7565	255	0	255	0	255	16.5	72	15.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
8	126	125	3	2	1	1	3	3	378.714	261.73	1400	220.302	13.2576	255	0	255	0	255	16.5	124	15.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
9	191	190	3	2	1	1	4	4	428.545	263.032	1157	220.791	11.8419	255	0	255	0	255	16.5	188	15.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
10	296	294	4	2	1	1	5	5	447.01	320.948	2490	221.311	12.5732	255	0	255	0	255	16.5	291	15.5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	
11	432	426	4	2	1	1	5	5	481.812	417.918	4984	221.572	12.9636	255	0	255	0	255	16.5	421	15.5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	
12	612	602	7	3	1	1	8	8	515.217	468.841	5728	222.165	13.4142	255	0	255	0	255	16.5	594	15.5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	
13	787	770	9	4	1	1	11	11	578.257	585.855	9045	222.684	13.267	255	0	255	0	255	16.5	754	15.5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	
14	972	949	10	5	1	1	14	14	642.81	800.519	13854	223.406	13.3741	255	0	255	0	255	16.5	928	15.5	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	
15	1206	1167	13	8	1	1	22	22	686.098	983.23	17353	223.665	13.9355	255	0	255	0	255	16.5	1133	15.5	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	1133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	
16	1468	1423	13	8	1	1	24	22	698.738	1222.67	18437	223.374	13.9376	255	0	255	0	255	16.5	1378	15.5	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	1378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	
17	1760	1695	14	9	1	1	30	27	717.018	1308.53	22236	222.972	13.6267	255	0	255	0	255	16.5	1643	15.5	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	1643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	
18	2099	2015	17	9	1	1	41	37	756.386	1583.41	24929	223.254	13.8457	255	0	255	0	255	16.5	1937	15.5	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	1937	0	0	0	0	0	0	0	0	0	0	0	0	0	3	81	0	
19	2416	2309	16	9	1	1	50	41	787.358	1677.68	34482	223.367	13.8269	255	0	255	0	255	16.5	2210	15.5	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	2210	0	0	0	0	0	0	0	0	0	0	0	0	0	1	106	0	
20	2758	2629	17	9	1	1	63	49	808.718	1695.46	31420	223.489	13.8131	255	0	255	0	255	16.5	2524	15.5	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	2524	0	0	0	0	0	0	0	0	0	0	0	0	0	1	128	0	
21	3041	2877	16	7	1	1	71	49	870.916	2026.19	46762	224.044	13.9795	255	0	255	0	255	16.5	2759	15.5	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	2759	0	0	0	0	0	0	0	0	0	0	0	0	0	5	159	0	
22	3288	3077	18	7	1	1	91	65	879.552	2161.5	58127	223.676	14.0686	255	0	255	0	255	16.5	2943	15.5	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	2943	0	0	0	0	0	0	0	0	0	0	0	0	1	8	202	0	
23	3524	3293	18	8	1	1	102	68	868.328	2202.11	59853	223.411	14.0765	255	0	255	0	255	16.5	3134	15.5	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	3134	0	0	0	0	0	0	0	0	0	0	0	0	0	8	223	0	
24	3856	3575	19	8	1	1	120	80	844.256	2070.25	58978	223.154	13.942	255	0	255	0	255	16.5	3397	15.5	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	3397	0	0	0	0	0	0	0	0	0	0	0	0	0	8	273	0	
25	4119	3786	20	8	1	1	137	86	851.684	1929.21	53331	223.191	13.8009	255	0	255	0	255	16.5	3572	15.5	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	3572	0	0	0	0	0	0	0	0	0	0	0	0	1	10	322	0	
26	4464	4106	19	8	2	2	158	96	865.745	1856.91	40631	223.591	14.0601	255	0	255	0	255	16.5	3854	15.5	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	3854	0	0	0	0	0	0	0	0	0	0	0	0	3	9	346	0	
27	4768	4368	23	9	2	2	182	109	862.042	1897.01	38733	223.462	14.0659	255	0	255	0	255	16.5	4082	15.5	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	4082	0	0	0	0	0	0	0	0	0	0	0	0	0	12	388	0	
28	5179	4731	27	9	2	2	210	127	858.082	2096.83	60745	223.509	14.0095	255	0	255	0	255	16.5	4396	15.5	432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	4396	0	0	0	0	0	0	0	0	0	0	0	0	0	16	432	0	
29	5479	4993	31	9	3	2	239	141	881.817	2217.1	63649	223.652	14.1402	255	0	255	0	255	16.5	4621	15.5	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	4621	0	0	0	0	0	0	0	0	0	0	0	0	1	22	463	0	
30	5853	5342	31	9	3	2	264	145	873.351	2229.14	63878	223.47	13.9768	255	0	255	0	255	16.5	4915	15.5	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427	4915	0	0	0	0	0	0	0	0	0	0	0	0	0	28	483	0	
31	6194	5622	34	9	5	3	289	149	871.654	2131.31	69738	223.526	14.0279	255	0	255	0	255	16.5	5153	15.5	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469	5153	0	0	0	0	0	0	0	0	0	0	0	0	0	33	539	0	
32	6579	5946	37	9	5	3	327	172	886.46	2318.33	76960	223.501	14.0337	255	0	255	0	255	16.5	5415	15.5	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531	5415	0	0	0	0	0	0	0	0	0	0	0	0	0	49	584	0	
33	6889	6222	41	10	6	4	354	180	884.963	2136.99	69631	223.374	13.9147	255	0	255	0	255	16.5	5621	15.5	598	0	0	0	0	0	0	0	0	0	0	0	0	0	1	600	5621	0	0	0	0	0	0	0	0	0	0	0	0	0	69	598	0	
34	7190	6410	42	11	6	4	397	200	884.066	2201.26	69226	223.325	14.0002	255	0	255	0	255	16.5	5775	15.5	697	0	0	0	0	0	0	0	0	0	0	0	0	0	2	633	5775	0	0	0	0	0	0	0	0	0	0	0	0	0	83	697	0	
35	7410	6532	45	12	8	4	433	212	905.039	2258.32	70071	223.225	13.9308	255	0	255	0	255	16.5	5860	15.5	772	0	0	0	0	0	0	0	0	0	0	0	0	0	4	668	5860	0	0	0	0	0	0	0	0	0	0	0	0	0	106	772	0	

EXP:	Thu Dec 27 20:58:56 2018
CO-EVOLUTION [1545940736]
WORLD_SIZE=	300x150
THE_MAPP=	
DOWRY_OF_OFFSPRING=	0.05
AUTOTROPHS_EFFECTIVENESS=	0.99
MAX_AGE=	50
FERTILITY=	0.2
RTG=	0.000125
LIKELIHOOD_OF_DISASTERS=	0(disabled)
PREDATORY EXPLOITATION=	YES
MAX_MOVE=	1
DONT_MOVE_BIT=	1024
FLEXIBLE_MOVING=	YES
MONTECARLO STEPS per BIG STEP=	10
DATA_VER	MCStep	num. of agents	num. of autotrophs	clones	autotrophic clones	species	autotrophic species	clones from the beginning	species from the begining	Mean(EnergyA)	SD(EnergyA)	Max(EnergyA)	Mean(AgeA)	SD(AgeA)	Max(AgeA)	Min(DefenceA)	Max(DefenceA)	Min(TrophyA)	Max(TrophyA)	WhichMain(spec. bits of autotrophs)	MainClass(spec. bits of autotrophs)	WhichMain(spec. bits of heterotrophs)	MainClass(spec. bits of heterotrophs)	N1(spec. bits of autotrophs)	N2(spec. bits of autotrophs)	N3(spec. bits of autotrophs)	N4(spec. bits of autotrophs)	N5(spec. bits of autotrophs)	N6(spec. bits of autotrophs)	N7(spec. bits of autotrophs)	N8(spec. bits of autotrophs)	N9(spec. bits of autotrophs)	N10(spec. bits of autotrophs)	N11(spec. bits of autotrophs)	N12(spec. bits of autotrophs)	N13(spec. bits of autotrophs)	N14(spec. bits of autotrophs)	N15(spec. bits of autotrophs)	N16(spec. bits of autotrophs)	N1(spec. bits of heterotrophs)	N2(spec. bits of heterotrophs)	N3(spec. bits of heterotrophs)	N4(spec. bits of heterotrophs)	N5(spec. bits of heterotrophs)	N6(spec. bits of heterotrophs)	N7(spec. bits of heterotrophs)	N8(spec. bits of heterotrophs)	N9(spec. bits of heterotrophs)	N10(spec. bits of heterotrophs)	N11(spec. bits of heterotrophs)	N12(spec. bits of heterotrophs)	N13(spec. bits of heterotrophs)	N14(spec. bits of heterotrophs)	N15(spec. bits of heterotrophs)	N16(spec. bits of heterotrophs)	CLOCK
0	10	1	1	1	1	0	0	1	1	643	0	643	209	0	255	0	255	0	255	16.5	1	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2008
1	20	2	2	1	1	0	0	1	1	309	357.796	562	209.5	6.36396	255	0	255	0	255	16.5	2	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2060
2	30	5	5	1	1	0	0	1	1	496.6	305.064	905	213.8	7.59605	255	0	255	0	255	16.5	5	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2110
3	40	9	9	1	1	0	0	1	1	674.333	312.646	1105	216.333	8.12404	255	0	255	0	255	16.5	9	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2163
4	50	24	24	1	1	0	0	1	1	572.708	433.061	1649	215.833	11.0794	255	0	255	0	255	16.5	24	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2217
5	60	55	55	1	1	0	0	1	1	639.691	499.133	2035	216.709	11.7642	255	0	255	0	255	16.5	55	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2264
6	70	124	122	2	1	1	1	2	2	610.685	491.826	2539	215.653	9.97725	255	0	255	0	255	16.5	122	15.5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2316
7	80	243	240	2	1	1	1	2	2	727.119	556.133	3557	216.872	10.3455	255	0	255	0	255	16.5	240	15.5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2364
8	90	420	417	2	1	1	1	2	2	918.281	880.738	12756	218.74	11.1094	255	0	255	0	255	16.5	417	15.5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2412
9	100	674	669	2	1	1	1	3	3	1072.93	1265.39	25127	220.122	12.0851	255	0	255	0	255	16.5	669	15.5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2461
10	110	983	976	2	1	1	1	3	3	1248.65	1558.5	35414	221.44	12.8648	255	0	255	0	255	16.5	976	15.5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2511
11	120	1362	1355	4	3	1	1	5	5	1393.67	2003.97	46585	222.32	13.0725	255	0	255	0	255	16.5	1353	15.5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2564
12	130	1779	1764	4	3	1	1	6	5	1538.3	2269.79	53367	223.298	13.2379	255	0	255	0	255	16.5	1761	15.5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	2616
13	140	2255	2239	5	4	1	1	7	6	1688.11	2717.45	66150	224.407	13.7532	255	0	255	0	255	16.5	2235	15.5	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	2668
14	150	2751	2730	7	5	1	1	10	9	1801.55	3390.02	84748	224.909	14.0241	255	0	255	0	255	16.5	2723	15.5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	2721
15	160	3359	3329	9	5	1	1	13	12	1826.61	3612.29	99978	224.937	14.298	255	0	255	0	255	16.5	3320	15.5	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3320	0	0	0	0	0	0	0	0	0	0	0	0	0	2	28	0	2776
16	170	3998	3968	10	6	1	1	14	12	1856.81	3718.92	109098	224.93	14.0525	255	0	255	0	255	16.5	3955	15.5	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3955	0	0	0	0	0	0	0	0	0	0	0	0	0	3	27	0	2832
17	180	4696	4648	15	7	1	1	20	18	1891.95	3424.17	100242	225.375	14.0579	255	0	255	0	255	16.5	4633	15.5	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	4633	0	0	0	0	0	0	0	0	0	0	0	0	0	2	46	0	2888
